"Path","ParseErrors","ForbiddenCount","Forbidden","ErrorText"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\VGF_Supreme_Launcher.ps1","2","1","Remove-Item","L13:26 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L14:26 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\VGF_Supreme_v3.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\VGF_Supreme_v4.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\VIA_QuadEngine_Supreme.ps1","3","1","Remove-Item","L352:44 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L1134:126 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L1216:29 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\module\VGF_Accel_Panorama_v4.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\module\VIA_PSCore.psm1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\module\VIA_PSCore_DEMO.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\ops\VGF_Fix_And_Install.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\ops\VGF_Fix_Rembg (1).ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\ops\VIA_VEGN_Deploy_v1.ps1","1","1","Remove-Item","L826:26 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\ui\VGF_Panorama_Locked_v2.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\OUTPUT\AUTO_FIX_ALL\AUTOFIX_20260413_234414\VIA_VEGN_Step1_v2.patched.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\OUTPUT\AUTO_FIX_ALL\AUTOFIX_20260413_234650\VIA_VEGN_Step1_v2.patched.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\OUTPUT\PANORAMA_FIX\PANOFIX_20260413_233356\VIA_VEGN_Step1_v2.patched.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Scripts\Activate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Scripts\Activate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_R2_SAFE_INSTALL_REGISTRY_20260511_203834\.venv_u8j_browser\Scripts\Activate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\Invoke-VRN-FormalDataset-GatedLauncher.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\Invoke-VRN-FormalLedger-GatedLauncher.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\Invoke_VRN_Final_ReadOnly_Ops_Launcher_v061573.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\Invoke_VRN_Production_ReadOnly_Launcher_v061575.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\Invoke_VRN_ReadOnly_Ops_Launcher_v0615703.ps1","1","0","","L14:247 Missing expression after ','."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\Rollback_VRN_Real_Commit_v0615711.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\run_vrn.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\run_vrn_boot_purge_temp_first.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\run_vrn_final.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\run_vrn_stable.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\run_vrn_summary.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VIA_ENV_PARTITION_v2.ps1","10","1","Remove-Item","L23:20 Missing file specification after redirection operator. | L23:19 The '<' operator is reserved for future use. | L29:1 Unexpected attribute 'CmdletBinding'. | L30:1 Unexpected token 'param' in expression or statement. | L31:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L32:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L33:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L34:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L35:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L36:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN-AllInOne.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN-Launch-Final.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_Bridge_Resolver_v2.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_GO.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_M01_Smart_Launcher_v2.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_PIPELINE_LAUNCHER.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_RESET_OPEN.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_V25_1_OPEN_LAUNCH_CENTER.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_V25_2_OPEN_LAUNCH_CENTER.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_V25_3_OPEN_FINAL_LAUNCH_CENTER.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_V25_4_OPEN_YELLOW_EVIDENCE.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_V25_5_OPEN_ANTIHYDRA_SEAL.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_v26_1_OPEN_NameLock.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_v26_2_OPEN_NameShort.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_v26_3_OPEN_OfficialShortName.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_v26_4_OPEN_UIWrapConfidence.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_v26_5_OPEN_TrimPage1YFinance.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_v26_6_OPEN_FinalVisualFusion.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_v26_7_OPEN_UIAlignment.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_v26_8_OPEN_MatrixTopAlign.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_v26_9_OPEN_CleanRebuild.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VRN_v26_VISUAL_LOCK_OPEN.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\runs\_supportive_mount_test_runs\VIA_ENV_PARTITION_SAFE_FIX_20260515_100007\backup\VIA_ENV_PARTITION_v2.before_safe_fix_20260515_100007.ps1","8","0","","L2:10 Missing closing ')' in expression. | L3:3 Unexpected token 'VIA_ENV_PARTITION_v2.ps1' in expression or statement. | L156:21 Unexpected token ':F1' in expression or statement. | L482:5 Unexpected token '}' in expression or statement. | L483:1 Unexpected token '}' in expression or statement. | L644:76 Missing closing ')' in expression. | L645:9 Unexpected token 'Allows' in expression or statement. | L647:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\install_media_pack.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\install_webkit_wsl.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_beta_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_stable_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_beta_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_dev_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_stable_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\install_media_pack.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\install_webkit_wsl.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_beta_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_stable_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_beta_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_dev_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_203057\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_stable_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_R2_SAFE_INSTALL_REGISTRY_20260511_203834\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\install_media_pack.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_R2_SAFE_INSTALL_REGISTRY_20260511_203834\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\install_webkit_wsl.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_R2_SAFE_INSTALL_REGISTRY_20260511_203834\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_beta_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_R2_SAFE_INSTALL_REGISTRY_20260511_203834\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_chrome_stable_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_R2_SAFE_INSTALL_REGISTRY_20260511_203834\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_beta_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_R2_SAFE_INSTALL_REGISTRY_20260511_203834\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_dev_win.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_R2_SAFE_INSTALL_REGISTRY_20260511_203834\.venv_u8j_browser\Lib\site-packages\playwright\driver\package\bin\reinstall_msedge_stable_win.ps1","0","1","Remove-Item",""
